"name","mz","rt"
"M80T192_NEG",79.956829220379,191.804893493652
"M85T426_NEG",85.0657468694534,425.668212890625
"M89T35_NEG",89.0242740272814,35.0946102142334
"M91T520_NEG",91.0218527479076,519.723449707031
"M91T194_NEG",91.0551235703743,194.348388671875
"M93T159_NEG",93.0343391633503,158.888221740723
"M93T321_NEG",93.0343400981601,320.76188659668
"M97T837_NEG",96.9599080328053,836.824523925781
"M97T83_NEG",96.9599836291087,82.9402465820312
"M97T36_NEG",96.969334309769,36.3993797302246
"M97T566_NEG",96.9593844245505,566.398803710938
"M99T830_NEG",98.984181790916,830.327880859375
"M101T585_NEG",100.933409697676,585.433837890625
"M101T607_NEG",100.933409467227,607.313690185547
"M101T623_NEG",100.933402179969,623.37109375
"M101T821_NEG",100.933423068575,820.655242919922
"M101T641_NEG",100.933406777711,640.912170410156
"M101T425_NEG",100.933414560395,425.125778198242
"M101T684_NEG",100.933422625823,683.979614257812
"M101T662_NEG",100.933414937027,661.679992675781
"M101T559_NEG",100.933408852173,559.131713867188
"M101T712_NEG",100.933424744967,711.95458984375
"M101T744_NEG",100.933421739028,743.84228515625
"M101T483_NEG",100.933429037669,482.909744262695
"M101T768_NEG",100.933422760359,767.818817138672
"M101T831_NEG",100.979824014562,831.19482421875
"M102T588_NEG",101.933510891929,587.647644042969
"M102T821_NEG",101.933516983311,820.5751953125
"M102T653_NEG",101.933518602169,653.112823486328
"M102T611_NEG",101.933518572086,611.342681884766
"M102T629_NEG",101.933508512026,629.417175292969
"M102T684_NEG",101.933525715365,684.044769287109
"M102T560_NEG",101.933510433574,559.647338867188
"M102T713_NEG",101.933524809268,713.22802734375
"M102T744_NEG",101.933523678355,744.404449462891
"M102T425_NEG",101.933511345038,425.139495849609
"M102T768_NEG",101.933525813951,767.846923828125
"M102T793_NEG",101.933518710231,792.968688964844
"M102T484_NEG",101.933525593541,483.911270141602
"M103T834_NEG",102.975497885966,833.964965820312
"M103T33_NEG",103.039850682935,33.457447052002
"M104T637_NEG",104.02062779493,637.064697265625
"M104T584_NEG",104.020636027867,583.524078369141
"M104T653_NEG",104.020622183501,652.816833496094
"M104T600_NEG",104.020641365662,600.347534179688
"M104T819_NEG",104.020640035452,818.523345947266
"M104T559_NEG",104.020649200652,558.501770019531
"M104T678_NEG",104.020644883834,677.671569824219
"M104T618_NEG",104.020644549609,618.196472167969
"M104T727_NEG",104.020652749079,726.868988037109
"M104T789_NEG",104.020656939127,789.432495117188
"M104T761_NEG",104.020654765407,761.261840820312
"M104T531_NEG",104.020672415481,531.134460449219
"M104T507_NEG",104.020671357033,507.487548828125
"M104T468_NEG",104.020672558918,467.988739013672
"M104T434_NEG",104.020677103762,433.885650634766
"M105T582_NEG",105.016961701164,582.379486083984
"M105T654_NEG",105.016947099488,653.603271484375
"M105T557_NEG",105.016980330853,556.857666015625
"M105T602_NEG",105.016971236297,601.575653076172
"M105T531_NEG",105.016999178624,530.655151367188
"M105T819_NEG",105.016983064173,818.959594726562
"M105T672_NEG",105.016977756123,672.178802490234
"M105T791_NEG",105.016987517899,790.801055908203
"M105T507_NEG",105.017004419306,506.596878051758
"M105T725_NEG",105.016983260726,725.302154541016
"M105T761_NEG",105.01698376911,760.851745605469
"M105T440_NEG",105.017003885894,439.941284179688
"M105T402_NEG",105.017019457474,402.307250976562
"M105T476_NEG",105.017000261807,476.237030029297
"M105T619_NEG",105.016984332122,618.508666992188
"M105T460_NEG",105.017005293068,460.191192626953
"M105T371_NEG",105.017013456808,371.352508544922
"M105T345_NEG",105.017022385571,345.111938476562
"M105T320_NEG",105.017026443239,319.808227539062
"M105T266_NEG",105.017020084325,265.9560546875
"M105T638_NEG",105.016959292171,637.655670166016
"M105T691_NEG",105.016981096376,691.487091064453
"M107T192_NEG",107.049953647562,192.002563476562
"M107T113_NEG",107.050028476689,113.467071533203
"M108T192_NEG",108.053276745046,191.609420776367
"M109T47_NEG",109.029207767346,47.3010349273682
"M109T305_NEG",109.065566452753,305.040863037109
"M111T36_NEG",111.008532543347,35.9958801269531
"M111T828_NEG",111.004070856305,828.428802490234
"M111T306_NEG",111.081341371497,306.442825317383
"M113T812_NEG",112.985436061343,811.808258056641
"M113T333_NEG",113.097020700651,333.040313720703
"M115T36_2_NEG",115.039876303539,35.6034412384033
"M115T279_NEG",115.076179261241,278.848815917969
"M115T33_NEG",115.076210287654,32.7306747436523
"M116T639_NEG",115.920455534307,639.392822265625
"M116T591_NEG",115.920449826892,591.265563964844
"M116T623_NEG",115.920460975839,622.861022949219
"M116T606_NEG",115.920467232711,605.889068603516
"M116T667_NEG",115.920477363156,666.627319335938
"M116T821_NEG",115.920480278593,820.543090820312
"M116T576_NEG",115.92046868544,576.445465087891
"M116T695_NEG",115.920483839804,695.359069824219
"M116T727_NEG",115.920479597032,726.664245605469
"M116T421_NEG",115.920487963602,421.390502929688
"M116T767_NEG",115.920479657005,767.186828613281
"M116T561_NEG",115.920467732817,560.664581298828
"M116T749_NEG",115.920477757817,749.43212890625
"M116T787_NEG",115.920479815052,787.196960449219
"M116T283_NEG",116.050343370794,283.499145507812
"M116T36_NEG",116.043241155385,36.36305809021
"M116T231_NEG",116.050384139407,230.514694213867
"M117T826_NEG",116.972236693173,825.947875976562
"M117T330_NEG",117.070707450447,329.76872253418
"M117T44_NEG",117.055510332186,43.8088188171387
"M118T39_NEG",118.058838624341,38.8408870697021
"M119T815_NEG",119.032677038571,815.252288818359
"M119T654_NEG",119.032638692854,653.640197753906
"M119T637_NEG",119.032631407105,637.113830566406
"M119T261_NEG",119.049987979125,260.80615234375
"M119T445_NEG",119.086414352073,445.247802734375
"M120T412_NEG",120.012226066783,411.969085693359
"M120T216_NEG",120.012184197285,215.710800170898
"M120T701_NEG",120.012254465783,700.812652587891
"M121T206_NEG",121.02937164259,206.483497619629
"M121T203_NEG",121.06576371135,202.747268676758
"M121T416_NEG",121.102073628013,415.860626220703
"M122T831_NEG",121.988480123361,830.714660644531
"M122T212_NEG",122.035583223772,211.99853515625
"M123T894_NEG",122.984816754178,894.373443603516
"M123T973_NEG",122.984797940362,972.575073242188
"M123T830_NEG",122.984940193172,830.275085449219
"M123T425_NEG",123.081339631123,425.460479736328
"M124T829_NEG",123.984150630488,828.576354980469
"M124T33_NEG",124.014923095782,33.1447486877441
"M124T425_NEG",124.052785260172,425.491058349609
"M125T829_NEG",124.980543188075,828.941467285156
"M125T924_NEG",124.980478009032,924.299194335938
"M125T879_NEG",124.980482316432,879.324676513672
"M125T960_NEG",124.980476257486,959.838989257812
"M125T985_NEG",124.980496179829,984.60986328125
"M125T301_NEG",125.060513543255,301.136001586914
"M125T318_NEG",125.096974714703,318.150207519531
"M125T620_NEG",125.096988800564,620.279846191406
"M125T283_NEG",125.096949933725,283.208099365234
"M127T81_NEG",126.867042009133,81.1005935668945
"M127T38_NEG",126.904796934122,38.219654083252
"M127T78_NEG",126.942615401513,78.473461151123
