"name","mz","rt","polarity","p_value","fc"
"M254T704_POS",254.2475,703.7149,"positive",0.782669686871952,0.933216698622604
"M254T594_POS",254.2476,594.1127,"positive",0.833848458972809,1.35143614736595
"M255T553_POS",254.6343,553.3149,"positive",0.278438983223557,0.841497525256627
"M255T602_POS",254.6391,601.509,"positive",0.984652660252756,0.99339621754691
"M255T171_POS",255.0175,171.3244,"positive",0.459586076017422,1.18685477041881
"M255T824_POS",255.0364,823.5548,"positive",0.983151712560403,1.00390934075991
"M255T344_POS",255.0601,344.3866,"positive",0.822571297204629,0.795176665037842
"M255T359_POS",255.0738,358.977,"positive",0.0626859383656308,0.731457262067012
"M255T394_POS",255.0989,393.7527,"positive",0.611189118235476,0.950036014980235
"M255T644_POS",255.1126,643.7693,"positive",0.000919634339446573,0.560328613517905
"M255T375_POS",255.1128,374.8085,"positive",0.485034475746892,0.831512774530958
"M255T507_2_POS",255.1349,506.8219,"positive",0.61119488824875,1.15211524132513
"M255T423_2_POS",255.1225,422.9039,"positive",0.82114944935227,0.950554703428382
"M255T75_POS",255.1338,75.43596,"positive",0.76315388074619,1.09081997235545
"M255T443_POS",255.1565,442.7863,"positive",0.886729517668153,1.03464506383664
"M255T431_POS",255.1567,431.2609,"positive",0.193169118279548,0.852779243036329
"M255T475_POS",255.1742,475.1344,"positive",0.899763378472548,0.973408862593155
"M255T525_POS",255.1929,524.5777,"positive",0.408086853892632,0.897497931364668
"M255T615_POS",255.2317,615.062,"positive",0.993796282637577,1.00199403227611
"M255T544_POS",255.2427,544.1516,"positive",0.999212608350324,0.999553364108108
"M256T588_1_POS",255.6287,588.2558,"positive",0.866713381569872,1.05075086077411
"M256T553_POS",255.6276,553.2357,"positive",0.230267735068216,0.833568003072665
"M256T502_POS",255.6287,501.5408,"positive",0.962699432542597,1.02076709750708
"M256T850_POS",255.9637,850.2705,"positive",0.529997972566939,0.920502997192958
"M256T878_POS",255.9637,878.0609,"positive",0.962699432542597,1.01415773950111
"M256T904_POS",255.9638,903.7355,"positive",0.493061155640818,1.11357772089671
"M256T927_POS",255.9638,926.6561,"positive",0.379378336438321,0.887610002827237
"M256T977_POS",255.9638,976.5532,"positive",0.620724080135141,1.07848844884925
"M256T1008_POS",255.9638,1007.846,"positive",0.872373806255079,1.03756705097125
"M256T951_POS",255.9638,951.4472,"positive",0.894506493797984,0.970054074536226
"M256T179_1_POS",256.0629,179.383,"positive",0.865768628896266,1.07908903166431
"M256T644_POS",256.1177,643.9828,"positive",0.00776614014095864,0.672756861904975
"M256T179_2_POS",256.1153,179.0461,"positive",0.0244988292214646,0.727311110480715
"M256T423_POS",256.1259,422.6098,"positive",0.990991499359881,1.00638747967493
"M256T588_2_POS",256.1304,587.9969,"positive",0.924572085684917,1.03676171354419
"M256T514_POS",256.1389,514.0342,"positive",0.643965356312052,0.865116743197026
"M256T430_POS",256.1603,430.3554,"positive",0.238057407008537,0.838431195058969
"M256T175_POS",256.1753,175.2832,"positive",0.669810102396598,1.11529769495059
"M256T528_POS",256.2269,527.8756,"positive",0.610672330197323,0.917167725182012
"M256T574_POS",256.2271,573.7725,"positive",0.627370179960865,1.04476487110401
"M256T622_POS",256.2633,621.8016,"positive",0.9523663498526,1.01005963900146
"M257T823_POS",256.9638,822.9744,"positive",0.813456303919654,1.01911707876989
"M257T35_POS",257.0742,34.6306,"positive",0.213115265028371,1.21386099831458
"M257T313_POS",257.0918,313.3666,"positive",0.387660021201689,1.34772682993241
"M257T423_1_POS",257.0763,422.8796,"positive",0.783051704759591,0.822122875079111
"M257T423_2_POS",257.1014,422.9218,"positive",0.361992318113538,1.25041385325912
"M257T59_2_POS",257.1131,59.49438,"positive",0.911502361490671,0.952765017741543
"M257T423_3_POS",257.1279,422.6828,"positive",0.802957902208327,1.12074945575632
"M257T644_POS",257.1282,644.1394,"positive",0.0166543374656932,0.654861864641844
"M257T328_POS",257.1357,328.2604,"positive",0.805251325394403,1.09514361280259
"M257T534_POS",257.1511,534.1958,"positive",0.900643638595218,0.959643409599945
"M257T253_POS",257.1493,253.4603,"positive",0.408610001263122,1.25079969463921
"M257T370_POS",257.1567,370.1532,"positive",0.126787867357123,0.852949559326673
"M257T456_POS",257.1746,456.436,"positive",0.291828013154577,0.79656703937113
"M257T487_POS",257.1746,486.7771,"positive",0.763711849098305,0.922752903282025
"M257T381_POS",257.1899,380.7072,"positive",0.919019306698049,0.954188924603796
"M257T545_POS",257.211,545.0384,"positive",0.824410677186479,1.04823293908246
"M257T688_POS",257.2109,687.9271,"positive",0.0450598784046225,0.722820067881161
"M257T452_POS",257.2221,452.4357,"positive",0.835771339609635,1.07955430375313
"M257T538_POS",257.2263,537.6511,"positive",0.234038728131,0.902465078722523
"M257T585_POS",257.2262,585.3374,"positive",0.595015557560574,0.902475027063457
"M257T31_POS",257.2471,31.40148,"positive",0.996006320938417,0.998663583023893
"M257T622_POS",257.2666,621.7785,"positive",0.885742198521309,1.02665714392476
"M258T557_1_POS",257.6155,556.9858,"positive",0.0743490628515689,0.748984881717854
"M258T171_POS",257.6528,171.021,"positive",0.721102951945511,1.12567216358407
"M258T278_POS",258.0735,278.3427,"positive",0.437766894810488,0.851229983906632
"M258T37_POS",258.0777,36.8186,"positive",0.757740124522841,1.08297255720521
"M258T251_POS",258.1124,250.8363,"positive",0.818236505151853,0.894312192599065
"M258T33_POS",258.1095,33.23754,"positive",0.701669690973771,0.807166990627364
"M258T557_2_POS",258.1172,556.9052,"positive",0.442739298134403,0.819087194015469
"M258T391_POS",258.1122,390.6251,"positive",0.73901781591416,1.06171984442703
"M258T534_POS",258.1544,534.1917,"positive",0.980881192799934,0.985093336430904
"M258T456_2_POS",258.2062,455.863,"positive",0.772377261775666,0.951316186983667
"M258T508_POS",258.2064,508.17,"positive",0.665869793486554,1.05182062431769
"M258T688_POS",258.2143,688.247,"positive",0.537631724704811,0.840808660456454
"M258T539_POS",258.2292,539.206,"positive",0.271934676788393,0.882201775033776
"M258T586_POS",258.2295,585.8061,"positive",0.286463415497157,0.864833307852494
"M258T566_POS",258.2426,565.8364,"positive",0.944547814499358,0.990026134297476
"M258T514_2_POS",258.2789,514.2843,"positive",0.741180904421579,0.823775179712817
"M258T449_POS",258.2789,449.0181,"positive",0.422155053787617,0.927105459548271
"M258T622_POS",258.2701,621.6361,"positive",0.954564910954535,0.985700300970432
"M259T574_POS",258.6234,574.4692,"positive",0.00506339412860195,0.798663640350393
"M259T566_POS",258.6501,566.2855,"positive",0.0035352795186832,0.722058631240654
"M259T357_POS",259.0009,357.4229,"positive",0.264088225945099,0.73201096636776
"M259T315_POS",259.0851,315.4607,"positive",0.704272142419951,0.874273493950954
"M259T297_POS",259.085,297.3496,"positive",0.932677867802125,0.965360292318099
"M259T165_1_POS",259.0753,165.1019,"positive",0.410563271081105,1.14547283141652
"M259T460_POS",259.0939,460.2148,"positive",0.467621016274986,0.868543838658793
"M259T416_POS",259.0939,415.7384,"positive",0.242603600948528,0.878807124896444
"M259T480_POS",259.109,480.4023,"positive",0.943826082732794,1.04073048447625
"M259T575_POS",259.1251,574.8352,"positive",0.00569186657205097,0.756083613560594
"M259T522_POS",259.1304,522.4542,"positive",0.568329114014764,1.10662236102248
"M259T502_POS",259.1304,502.1553,"positive",0.995835083023623,0.998561584900893
"M259T402_POS",259.1724,401.7942,"positive",0.286463415497157,0.845331500515417
"M259T276_POS",259.1648,275.6303,"positive",0.376334138885816,0.770586904046065
"M259T673_POS",259.1902,672.7209,"positive",0.123351829055365,0.792717347425754
"M259T458_POS",259.1904,457.7353,"positive",0.530133449863069,0.892340783690715
"M259T607_POS",259.2055,607.1478,"positive",0.512703498964669,0.88731405904509
"M259T542_POS",259.1902,541.9738,"positive",0.866714310193607,0.969845027710964
"M259T441_POS",259.1903,440.6247,"positive",0.913222628408424,1.03858186384751
"M259T539_POS",259.233,538.5862,"positive",0.123265057797029,0.828467608490785
"M259T556_POS",259.242,555.6691,"positive",4.20137147474596e-08,1.77175196040438
"M259T448_POS",259.2822,448.3923,"positive",0.338716520249181,0.897599994622809
"M259T514_POS",259.2823,514.2881,"positive",0.504288389550457,0.675068323965542
"M260T597_1_POS",259.6311,597.1615,"positive",0.556502408724493,0.910842328785483
"M260T575_POS",259.6266,575.0852,"positive",0.00219053302889668,0.692465690382869
"M260T609_1_POS",259.6494,608.917,"positive",1.78131299611658e-05,0.559664130284641
"M260T534_POS",259.6428,533.5645,"positive",0.764567846128126,0.93155115063426
"M260T278_POS",260.0592,278.3732,"positive",0.756429544603271,0.903838659422141
"M260T422_POS",260.0805,421.9625,"positive",0.939904176605131,1.04221574978365
"M260T232_2_POS",260.089,231.631,"positive",0.261527296186916,0.854102059729291
"M260T597_2_POS",260.1328,597.4725,"positive",0.183627025112417,0.834546008336629
"M260T202_POS",260.1313,202.065,"positive",0.773168245026625,1.07056476043043
"M260T609_2_POS",260.1511,609.095,"positive",0.000243835954227937,0.573708739123163
"M260T476_POS",260.1677,476.3637,"positive",0.830381480608446,1.08435315117128
"M260T182_POS",260.1854,182.4971,"positive",0.551364775207734,0.855690953402513
"M260T459_POS",260.1937,458.654,"positive",0.0895835591449818,0.769309604760128
"M261T422_POS",260.5818,422.2945,"positive",0.839977272366569,1.07169891897868
"M261T575_1_POS",260.6199,575.059,"positive",0.0246706452578907,0.732182906572596
"M261T575_2_POS",260.6389,574.6739,"positive",0.138097325317415,0.856890339328988
"M261T616_1_POS",260.6568,616.144,"positive",0.00302701040681577,0.662895026787527
"M261T182_POS",261.0123,181.6215,"positive",0.55966107801632,1.25269261571177
"M261T829_POS",261.0044,828.9608,"positive",0.815711082985761,1.046302956018
"M261T423_POS",261.0731,422.9136,"positive",0.750186216932004,1.15170476910607
"M261T280_POS",261.0627,279.6313,"positive",0.958957299165586,0.982804108942013
"M261T299_POS",261.0732,298.5763,"positive",0.873978998391028,1.06880814436672
"M261T33_POS",261.0978,32.75288,"positive",0.928842920930237,0.97589259729358
"M261T404_POS",261.1095,403.9766,"positive",0.965359219609677,0.992949602330222
"M261T450_POS",261.0884,449.6422,"positive",0.260300749215739,0.660110996276494
"M261T278_POS",261.1008,278.3658,"positive",0.986745083315077,1.0044502602681
"M261T427_POS",261.1097,427.26,"positive",0.500130097969238,0.926291403446812
"M261T175_POS",261.1306,175.1689,"positive",0.670584803282305,1.09443175374628
"M261T505_POS",261.1247,504.7633,"positive",0.88021928004515,1.02512835618458
"M261T575_3_POS",261.1406,574.7676,"positive",0.236187878971781,0.852097753147468
"M261T59_POS",261.1443,59.28391,"positive",0.35213095212185,0.875477134025943
"M261T44_POS",261.1443,43.95837,"positive",0.596115496398194,1.12764459833287
"M261T530_POS",261.1459,529.837,"positive",0.86120946018065,0.961449962716063
"M261T616_2_POS",261.1588,615.9646,"positive",0.012724336003913,0.693490648232497
"M261T472_POS",261.1458,471.86,"positive",0.973114286145272,0.988637946875081
"M261T183_POS",261.1889,182.7851,"positive",0.795655608065796,0.887803208758729
"M261T612_POS",261.2212,612.0049,"positive",0.850519291533149,0.960795502463986
"M261T577_POS",261.2422,577.1891,"positive",0.596267161876004,1.12551949067503
"M262T466_POS",261.6287,466.4353,"positive",0.0018565816611473,0.681541734197512
"M262T558_POS",261.6272,558.3848,"positive",0.799357396169627,1.06608423354677
"M262T156_POS",262.0385,156.4627,"positive",0.478349979801831,1.23081398899113
"M262T126_POS",262.0559,126.2004,"positive",0.822864406551419,1.06926222762153
"M262T644_POS",262.1047,643.9323,"positive",0.0729562379349153,0.738487515234811
"M262T270_POS",262.1066,270.1618,"positive",0.990336626419702,0.995769950199184
"M262T404_POS",262.1129,403.9856,"positive",0.966175028215727,1.00917227829573
"M262T175_POS",262.1338,174.6679,"positive",0.681804475137689,1.11928065850131
"M262T530_POS",262.1493,529.8577,"positive",0.930747969001983,1.02952834500431
"M262T33_POS",262.1649,33.47751,"positive",0.219242691086533,0.83186228336292
"M262T487_POS",262.1776,487.0523,"positive",0.810735019148621,0.944491743244029
"M262T357_POS",262.2375,356.6152,"positive",0.998462959875619,1.00028211159283
"M262T526_POS",262.2527,526.4182,"positive",0.986206292885229,0.995128588800306
"M263T588_POS",262.6363,587.6212,"positive",0.591299909566885,1.11488011726962
"M263T553_1_POS",262.6364,553.1873,"positive",0.747901334489999,0.935791703477303
"M263T825_POS",262.9525,825.3856,"positive",0.905601123183137,0.977711523397442
"M263T824_POS",262.981,823.7374,"positive",0.95575142273767,0.99643185584438
"M263T405_POS",262.9813,405.2397,"positive",0.484035533141333,1.07906102487091
"M263T181_POS",262.9896,181.3326,"positive",0.502670882083521,0.787935468829479
"M263T428_POS",263.056,428.1989,"positive",0.984652660252756,1.00680972744925
"M263T423_1_POS",263.0888,422.6117,"positive",0.617591473860112,0.94035956011255
"M263T36_2_POS",263.0868,36.10298,"positive",0.202640760954815,1.17387450697938
"M263T333_POS",263.0888,333.2209,"positive",0.860376092079084,0.957602830695544
"M263T359_POS",263.0889,358.6695,"positive",0.00978337900173532,0.733097215068038
"M263T400_POS",263.1273,399.6494,"positive",0.993245265744039,1.00237722517506
"M263T438_POS",263.1252,438.4499,"positive",0.526071915221278,1.09751157294994
"M263T587_POS",263.1378,586.9995,"positive",0.503194766548673,1.1620955870689
"M263T116_POS",263.1388,116.3013,"positive",1.06329651602949e-09,0.694567122281391
"M263T553_2_POS",263.1381,553.0936,"positive",0.900935548951214,0.974138037211575
"M263T502_POS",263.1616,502.4008,"positive",0.919857140883464,1.03454795780105
"M263T518_POS",263.1616,517.6976,"positive",0.887698628942748,1.03581266624086
"M263T429_POS",263.175,429.1283,"positive",0.909240455209389,1.01291171484848
"M263T423_2_POS",263.2276,422.6098,"positive",0.755760821667259,1.11513710397267
"M263T628_POS",263.2367,628.0567,"positive",0.751318537283717,1.06408524151932
"M263T662_POS",263.2367,662.3752,"positive",0.990461723348378,1.00323522890531
"M264T588_POS",263.6398,587.6695,"positive",0.943744986221638,1.02297212488582
"M264T823_POS",263.9844,823.2377,"positive",0.885022311218585,0.984665356706565
"M264T171_POS",264.0181,171.2561,"positive",0.481135494562619,1.19276488734098
"M264T428_POS",264.0548,428.1944,"positive",0.850519291533149,1.0672338929726
"M264T33_POS",264.0537,33.10798,"positive",0.657302494212425,1.10799167601709
"M264T423_POS",264.0921,422.8928,"positive",0.820727475144895,0.945070895175021
"M264T400_POS",264.136,399.6282,"positive",0.973980130712969,1.01227310033716
"M264T116_POS",264.1422,116.106,"positive",1.01502268647945e-08,0.635628074907477
"M264T392_POS",264.157,391.5575,"positive",0.983842785057568,1.01471162937938
"M264T662_POS",264.24,662.3946,"positive",0.870361717147514,1.04592767212511
"M264T628_POS",264.2401,627.839,"positive",0.936530651730635,0.971824370319026
"M264T558_POS",264.2683,557.6898,"positive",0.830178039771009,1.04225767256804
"M265T237_2_POS",265.0233,237.1626,"positive",0.89438903335209,0.957184711164058
"M265T142_POS",265.0381,142.1629,"positive",0.837540166061393,0.940066148968653
"M265T320_2_POS",265.0353,319.8811,"positive",0.736814031921784,0.911185124822524
"M265T823_POS",265.0591,822.6515,"positive",0.79297328042474,1.06843284853556
"M265T428_POS",265.0528,428.1954,"positive",0.781798303532507,1.09091520169622
"M265T384_POS",265.068,384.3877,"positive",0.543452645617325,1.17742621051115
"M265T353_POS",265.0693,352.7715,"positive",0.895556850809955,1.04395043694891
"M265T298_POS",265.0746,298.3748,"positive",0.92645503090708,1.04375618201644
"M265T258_POS",265.0681,258.0152,"positive",0.874771142240195,1.05891722347831
"M265T423_POS",265.0937,422.6051,"positive",0.789794250082186,1.09625000283409
"M265T274_POS",265.0944,273.6221,"positive",0.543049912190427,1.72811628275529
"M265T468_POS",265.111,467.9901,"positive",0.159365757174771,0.779444180790905
"M265T166_POS",265.1181,165.5383,"positive",0.244451625561669,1.12452070757443
"M265T371_1_POS",265.1047,370.7632,"positive",0.78518282426402,1.11774071643535
"M265T191_POS",265.1161,190.7826,"positive",0.717235508782295,1.16439054535524
"M265T531_2_POS",265.1432,531.0181,"positive",0.467621016274986,1.08977745751343
"M265T639_POS",265.1409,639.4347,"positive",0.929222791689737,1.04849559826163
"M265T456_POS",265.1408,456.4912,"positive",0.280368905979193,0.843881199904348
"M265T399_POS",265.1431,399.3325,"positive",0.221716898787622,0.863550594613045
"M265T489_POS",265.1422,489.4252,"positive",0.3835651478557,0.798982248722354
"M265T76_POS",265.1545,75.88192,"positive",0.529907576012308,1.30369897509811
"M265T546_POS",265.1772,545.696,"positive",0.971500958997147,0.989205547969279
"M265T517_POS",265.1772,517.404,"positive",0.701095725616844,1.08007145221837
"M265T533_POS",265.1772,532.7578,"positive",0.871042750401232,0.968347908557962
"M265T495_POS",265.1792,494.7492,"positive",0.414252644354778,0.895995537936753
"M265T415_POS",265.1883,415.2715,"positive",0.930188810729368,0.943872946560641
"M265T646_POS",265.2524,646.0988,"positive",0.815711082985761,1.06941215005228
"M265T590_POS",265.2524,590.4115,"positive",0.756691491178848,1.09965849502948
"M266T147_POS",265.9809,147.4338,"positive",0.291828013154577,0.937801775850976
"M266T884_POS",266.008,883.9436,"positive",0.900931726078351,0.970739867639902
"M266T911_POS",266.0081,911.4835,"positive",0.915304117033694,0.98080537878156
"M266T940_POS",266.0081,940.037,"positive",0.727952873109104,1.0584970400819
"M266T850_POS",266.008,850.2794,"positive",0.628461089280704,1.05134049451607
"M266T968_POS",266.0081,968.4813,"positive",0.333525574831425,1.14006786301623
"M266T999_POS",266.0081,999.4838,"positive",0.867469587405841,0.964978218555725
"M266T423_POS",266.0964,422.6917,"positive",0.591947544102506,1.18118236708642
"M266T416_POS",266.1149,415.9742,"positive",0.949875433253643,0.973455186797056
"M266T165_POS",266.1214,165.4865,"positive",0.365971608391541,1.16957052301443
"M266T468_POS",266.1144,467.9844,"positive",0.491252522771454,0.880024623809683
"M266T400_POS",266.1464,399.6235,"positive",0.830557592602578,1.08025190865951
"M266T128_POS",266.1385,128.1934,"positive",0.939911324238575,1.02655216747907
"M266T531_POS",266.1466,531.0606,"positive",0.415669432781034,1.12386806753234
"M266T459_POS",266.1447,458.6351,"positive",0.36956500553757,0.803419107119286
"M266T436_POS",266.1384,436.2725,"positive",0.993920642723662,0.995210588279882
"M266T488_POS",266.1444,487.5961,"positive",0.859640979596261,0.877710374636043
"M266T456_POS",266.1725,455.8636,"positive",0.660513392150242,0.94248915208154
"M266T546_POS",266.1806,545.5406,"positive",0.710256940903393,0.920680255750374
"M266T668_POS",266.1724,668.4905,"positive",0.516990969714183,0.892384539453017
"M266T526_POS",266.2089,525.7894,"positive",0.504282489943679,0.727743178531767
"M266T646_POS",266.2557,646.2315,"positive",0.982264742170847,0.986931420686177
"M267T566_1_POS",266.639,565.5231,"positive",0.0112780705473612,0.815584626347526
"M267T33_2_POS",267.0034,32.69797,"positive",0.0376283443672841,1.16417285381303
"M267T270_POS",267.0161,269.9351,"positive",0.574458852282524,0.902035204336152
"M267T32_POS",267.0582,32.44145,"positive",0.811886060791912,0.943461707684219
"M267T358_POS",267.0623,358.3566,"positive",0.994992110208549,1.0040115653567
"M267T423_POS",267.0901,422.7639,"positive",0.811103527097798,0.93736957994349
"M267T490_POS",267.1225,490.2984,"positive",0.81308042734384,0.957605323605836
"M267T283_POS",267.1103,282.78,"positive",0.00628059743441339,1.55483904886051
"M267T349_POS",267.12,348.7359,"positive",0.784769448530212,0.946991993945329
"M267T385_POS",267.1222,385.3618,"positive",0.233071228949917,0.885053433753559
"M267T167_POS",267.1238,166.668,"positive",0.713456781377382,1.0631366939244
"M267T433_POS",267.1219,433.466,"positive",0.815711082985761,0.922051787782731
"M267T217_POS",267.1313,216.6989,"positive",0.919726964842745,0.960636726576142
"M267T566_2_POS",267.1407,565.7184,"positive",0.021809586366556,0.775978788254756
"M267T492_POS",267.1564,491.9033,"positive",0.807895681346562,0.9645809639749
"M267T521_POS",267.1564,520.8139,"positive",0.45074091728443,0.840465471065034
"M267T457_POS",267.1472,456.791,"positive",0.0658645858221822,0.60872560059833
"M267T540_POS",267.1717,539.7942,"positive",0.472801157353862,1.1817160432423
"M267T456_POS",267.1758,455.8639,"positive",0.71474430568228,0.938528617540586
"M267T531_POS",267.1929,531.094,"positive",0.703570409968028,1.07159353802442
"M267T555_POS",267.193,554.8049,"positive",0.989990232068894,0.997502617155203
"M267T656_POS",267.2679,655.5663,"positive",0.55790926927869,1.20911961530103
"M268T575_POS",267.6097,575.3909,"positive",0.342890453073368,0.884221391514603
"M268T567_POS",267.6416,566.6267,"positive",0.0449780237226277,0.741062731399289
"M268T594_1_POS",267.6467,594.1051,"positive",0.297608232922993,0.953239242514826
"M268T147_POS",267.9788,147.4317,"positive",0.294915322722863,0.938712667208746
"M268T129_POS",268.049,128.5328,"positive",0.96569301956533,1.01855198583307
"M268T423_POS",268.0779,422.7393,"positive",0.71474430568228,1.19128403475875
"M268T278_POS",268.0814,278.4748,"positive",0.683781511382214,0.910323690236073
"M268T107_POS",268.1039,106.7304,"positive",0.659372721164241,1.20013280910266
"M268T644_POS",268.1177,644.038,"positive",0.0162820186810103,0.648663680758831
"M268T490_POS",268.1259,490.3469,"positive",0.925475456929701,0.973560482620187
"M268T704_1_POS",268.1282,703.7883,"positive",0.72721299212442,0.945879476493777
"M268T594_2_POS",268.1484,594.1087,"positive",0.192466726769131,0.922618401537019
"M268T492_2_POS",268.16,491.996,"positive",0.21251212499088,0.90562385997153
"M268T521_POS",268.16,521.1196,"positive",0.99696182288691,0.99877263975412
"M268T467_POS",268.188,466.7422,"positive",0.508578790543074,0.908083704984325
"M268T429_POS",268.1881,429.4286,"positive",0.952143092561704,0.978033686712368
"M268T539_2_POS",268.1752,539.4714,"positive",0.518587527234529,1.18166696740598
"M268T656_POS",268.2714,655.5466,"positive",0.480739166748798,1.26722885689495
"M268T544_POS",268.2633,544.4466,"positive",0.546164147225116,0.796135904505292
"M268T613_POS",268.2633,612.9672,"positive",0.784630531439865,1.30808790057857
"M268T704_2_POS",268.2632,703.7491,"positive",0.967392859193104,0.98446375299274
"M269T423_1_POS",268.5791,422.5993,"positive",0.411687727498803,1.20683646714686
"M269T566_POS",268.6354,566.4395,"positive",0.205678220629986,0.820124975178028
"M269T597_POS",268.6366,597.2096,"positive",0.177937234440269,0.825530759892629
"M269T594_POS",268.65,594.413,"positive",0.173365571035527,0.873243525058891
"M269T411_POS",269.0336,411.4353,"positive",0.905746678389551,0.969008506940387
"M269T182_POS",269.0554,181.7786,"positive",0.726078077575292,1.11314054174367
"M269T274_POS",269.0693,274.0827,"positive",0.791487459873547,0.940174464696422
"M269T452_POS",269.0782,452.1305,"positive",0.981924136278063,1.01032607784084
"M269T417_POS",269.0915,417.486,"positive",0.151983533528003,1.38994169410423
"M269T43_POS",269.0879,42.92815,"positive",0.982779512159435,1.02355845498354
"M269T367_POS",269.1351,366.7386,"positive",0.392759703559925,1.09787201523229
"M269T511_POS",269.1284,511.4861,"positive",0.899798269757137,1.03262244942035
"M269T490_POS",269.1381,490.229,"positive",0.791897821455451,0.954974372198321
"M269T423_2_POS",269.138,422.6031,"positive",0.951018721871681,1.03087212031594
"M269T117_POS",269.1259,117.2042,"positive",0.632011586371404,1.18851912452497
"M269T473_POS",269.1381,473.2632,"positive",0.294456853364735,1.43078419016417
"M269T596_POS",269.1511,595.6227,"positive",0.605946190265096,0.872320944422039
"M269T488_POS",269.1722,487.5987,"positive",0.980881192799934,0.993718022337464
"M269T466_POS",269.1747,466.104,"positive",0.103533420278818,1.34035394583264
"M269T553_POS",269.2089,552.83,"positive",0.737884473999431,1.03636646600745
"M269T615_POS",269.2264,615.0731,"positive",0.772610391378924,0.955373977554437
"M269T527_POS",269.2261,527.0201,"positive",0.994992110208549,0.997791872249224
"M269T560_POS",269.2473,559.9641,"positive",0.80760874714742,1.03042395458547
"M270T558_1_POS",269.6155,557.9685,"positive",0.0892803390025926,0.769540303213554
"M270T553_1_POS",269.6443,552.9279,"positive",0.391995107506505,0.883110587216303
"M270T594_1_POS",269.643,594.413,"positive",0.624298134606684,0.926202321418949
"M270T575_1_POS",269.6443,575.0937,"positive",0.00213405847322191,0.772514576721647
"M270T622_POS",269.6441,622.1794,"positive",0.566465866884198,0.909389701883774
"M270T188_1_POS",269.6547,187.8141,"positive",0.556423623068842,1.16718419712426
"M270T616_POS",269.6625,615.7248,"positive",0.504638347938598,0.847608404362748
"M270T558_2_POS",270.1172,558.0789,"positive",0.0560377453226316,0.732775262678158
"M270T117_POS",270.1292,117.0302,"positive",0.698414788885299,1.12906250231293
"M270T423_POS",270.1415,422.607,"positive",0.783127159618815,1.12917612721375
"M270T644_POS",270.1334,643.9277,"positive",0.00966945940908636,0.678758279731336
"M270T553_2_POS",270.146,553.1952,"positive",0.54479400067915,0.896649797061924
"M270T490_POS",270.1415,490.2418,"positive",0.831087613427534,0.95766926288408
"M270T472_1_POS",270.1409,471.9713,"positive",0.770402274445238,1.18462112528414
"M270T488_POS",270.1755,488.4648,"positive",0.920955022915573,1.03202592531132
"M270T441_POS",270.1697,440.937,"positive",0.180088145986703,0.835803136134308
"M270T553_3_POS",270.2122,553.1566,"positive",0.824410677186479,1.03654022174357
"M270T618_POS",270.2295,618.2119,"positive",0.982710882946935,0.992983135825474
"M270T528_POS",270.2297,527.6559,"positive",0.451479656256133,0.83490093916527
"M270T609_POS",270.2507,609.4221,"positive",1.17252387616446e-06,0.658366106008946
"M270T633_POS",270.2789,632.7804,"positive",0.610846114802377,0.807176477454055
"M270T620_POS",270.2788,620.1755,"positive",0.883620631994297,1.01685432590032
"M270T536_POS",270.3153,536.4552,"positive",0.804224936726479,1.03791482858831
"M271T576_1_POS",270.6233,575.5002,"positive",0.00118130324876753,0.782086195432414
"M271T554_POS",270.6501,554.0797,"positive",0.769180526279151,0.922610322337684
"M271T270_POS",271.0251,270.0355,"positive",0.511291931409825,0.874568984681068
"M271T267_POS",271.0785,266.9254,"positive",0.931946744936558,0.939990348723451
"M271T330_POS",271.0852,329.8178,"positive",0.73901781591416,0.897668398122173
"M271T63_POS",271.0919,63.32512,"positive",0.0817184526852933,0.816031833252681
"M271T423_POS",271.1173,422.9117,"positive",0.924572085684917,1.0555650751692
"M271T304_POS",271.1148,303.8571,"positive",0.621669250853881,0.549423373458103
"M271T576_2_POS",271.125,575.7255,"positive",0.00137385981076562,0.758153074779516
"M271T511_POS",271.1302,511.2274,"positive",0.822571297204629,1.02316212288706
"M271T347_POS",271.13,346.5593,"positive",0.936873520607132,0.967473305453526
"M271T463_POS",271.1437,463.3126,"positive",0.0781135297100262,0.748351672003387
"M271T310_POS",271.1649,310.2815,"positive",0.142498425676962,1.34274915647961
"M271T400_POS",271.1689,399.9862,"positive",0.139031921263003,0.780546210341328
"M271T562_POS",271.1582,561.8129,"positive",0.818071389047826,0.935638326239328
"M271T465_POS",271.1668,464.8778,"positive",0.496796985568971,0.842352977885843
"M271T482_POS",271.1901,481.9632,"positive",0.793534234946438,0.94658517679604
"M271T453_POS",271.1879,453.3731,"positive",0.742312538388105,0.939678241851596
"M271T561_POS",271.2054,561.4036,"positive",0.00042773709746918,0.743996295759503
"M271T618_POS",271.2329,618.1764,"positive",0.990336626419702,0.994526468574672
"M271T568_POS",271.2414,568.4822,"positive",0.775844715693546,0.879923308844464
"M271T681_POS",271.2629,681.0056,"positive",0.953195097472395,1.02022390716071
"M271T32_POS",271.263,32.17333,"positive",0.680600935685507,1.07945950816088
"M271T860_POS",271.2628,860.1442,"positive",0.104901531586455,0.827817984085606
"M271T625_POS",271.263,625.4452,"positive",0.375050020795198,1.21589395309102
"M272T590_1_POS",271.6312,590.128,"positive",0.0331406813852671,0.746648828910319
"M272T576_POS",271.6266,575.8144,"positive",0.0013116333406225,0.742090912372367
"M272T581_1_POS",271.658,580.91,"positive",2.09668736657645e-09,0.741395333119689
